"genes","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","tair_symbol","uniprotswissprot","entrezgene_id","description","external_gene_name","external_gene_source","group","logFC_scheible2004","Padj_scheible2004","logFC_nguyen2017","Padj_nguyen2017"
"AT1G02010",383.629861563901,-0.696004569262363,0.154903867080969,-4.49313876004502,7.018102245882e-06,0.00130498070017923,"SEC1A",NA,839288,"secretory 1A [Source:TAIR;Acc:AT1G02010]","SEC1A","TAIR Gene Name","en24",NA,NA,NA,NA
"AT1G02120",1728.39914683951,-0.381649508609661,0.123514537880025,-3.08991569057542,0.0020021331898062,0.0468928694031802,"VAD1",NA,839232,"Protein VASCULAR ASSOCIATED DEATH 1, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:F4HVW5]","VAD1","UniProtKB Gene Name","en24",0.588635386961704,0.000185971272423938,NA,NA
"AT1G02310",48.9439705004782,-1.46719229441229,0.370803293319023,-3.95679413006178,7.59623418650202e-05,0.00657297254571867,"MAN1",NA,839444,"MAN1 [Source:UniProtKB/TrEMBL;Acc:A0A178WL81]","MAN1","TAIR Gene Name","en24",NA,NA,NA,NA
"AT1G02610",61.0697638352933,1.75570863339066,0.390232954270376,4.49912959471434,6.82322547479538e-06,0.00129245919554348,NA,NA,837915,"RING/FYVE/PHD zinc finger superfamily protein [Source:UniProtKB/TrEMBL;Acc:F4HXK4]",NA,NA,"en24",NA,NA,NA,NA
"AT1G02660",102.162258712602,1.70686083320911,0.28372290039396,6.01594312915548,1.78842355489385e-09,3.04832174923158e-06,NA,"F4HXL0",839544,"Phospholipase A1 PLIP2, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:F4HXL0]","PLIP2","UniProtKB Gene Name","en24",NA,NA,NA,NA
"AT1G02960",360.042146470013,-0.770641878015009,0.227293571460616,-3.39051330428208,0.000697618683624748,0.0254762801436151,NA,NA,839363,"Kinetochore protein [Source:UniProtKB/TrEMBL;Acc:Q8GWB5]",NA,NA,"en24",NA,NA,NA,NA
"AT1G03545",384.65076185387,-0.44442366654342,0.124353664350057,-3.57386868224776,0.000351745385478416,0.017096344059656,NA,NA,NA,NA,NA,NA,"en24",NA,NA,NA,NA
"AT1G03550",488.459477008473,-0.518218818843889,0.134126266027825,-3.86366395032858,0.000111698862842591,0.00791577815417357,NA,NA,839464,"Secretory carrier-associated membrane protein 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9LR68]","SCAMP2","UniProtKB Gene Name","en24",0.506785997719631,0.000796430257959886,NA,NA
"AT1G03920",72.5219318235404,-0.911762579914795,0.277631573864475,-3.2840738076854,0.00102318122631561,0.0318553565206832,NA,NA,839369,"Non-specific serine/threonine protein kinase [Source:UniProtKB/TrEMBL;Acc:F4I2K0]",NA,NA,"en24",NA,NA,NA,NA
"AT1G03930",632.944165348411,-0.435747826570965,0.097972913548801,-4.4476356861013,8.6820616696545e-06,0.00149125445695388,"ADK1","Q9ZWB3",839368,"Casein kinase 1-like protein 9 [Source:UniProtKB/Swiss-Prot;Acc:Q9ZWB3]","CKL9","UniProtKB Gene Name","en24",NA,NA,NA,NA
"AT1G04480",2909.80258478124,0.442207197038607,0.125482172184022,3.52406393148901,0.000424981696601781,0.0189241865338168,NA,"P49690",819595,"60S ribosomal protein L23 [Source:UniProtKB/Swiss-Prot;Acc:P49690]","RPL23A","UniProtKB Gene Name","en24",-0.300564268866269,0.00376208446448912,NA,NA
"AT1G04480",2909.80258478124,0.442207197038607,0.125482172184022,3.52406393148901,0.000424981696601781,0.0189241865338168,NA,"P49690",819595,"60S ribosomal protein L23 [Source:UniProtKB/Swiss-Prot;Acc:P49690]","RPL23A","UniProtKB Gene Name","en24",-0.300564268866269,0.00376208446448912,NA,NA
"AT1G04480",2909.80258478124,0.442207197038607,0.125482172184022,3.52406393148901,0.000424981696601781,0.0189241865338168,NA,"P49690",819595,"60S ribosomal protein L23 [Source:UniProtKB/Swiss-Prot;Acc:P49690]","RPL23A","UniProtKB Gene Name","en24",-0.300564268866269,0.00376208446448912,NA,NA
"AT1G04770",744.021684798213,-0.479085534479785,0.116072757365095,-4.12745889177829,3.66793975288324e-05,0.00401847583305068,NA,"Q8L730",839418,"Protein SULFUR DEFICIENCY-INDUCED 2 [Source:UniProtKB/Swiss-Prot;Acc:Q8L730]",NA,NA,"en24",NA,NA,1.511,0.00014
"AT1G05070",524.266078925091,-0.377690148111406,0.121111656527302,-3.11852846324715,0.00181756585434515,0.0449959069271645,NA,NA,839330,"At1g05070/T7A14_6 [Source:UniProtKB/TrEMBL;Acc:Q94AB8]",NA,NA,"en24",NA,NA,NA,NA
"AT1G05575",19.863153034964,1.39299229506254,0.430359047716075,3.23681424256137,0.00120872064043362,0.035402239798134,NA,NA,837061,"Transmembrane protein [Source:UniProtKB/TrEMBL;Acc:Q8LC91]",NA,NA,"en24",1.02261762732936,0.000265133111140143,NA,NA
"AT1G05675",54.450389667093,1.50084773813385,0.322920499943287,4.64773137164546,3.3560556542248e-06,0.000755783733331426,NA,"P0C7P7",10723139,"Glycosyltransferase (Fragment) [Source:UniProtKB/TrEMBL;Acc:A0A1W6AJW6]","UGT74E1","UniProtKB Gene Name","en24",NA,NA,1.223,0.0037
"AT1G05870",776.12001292948,-0.349044089700616,0.108113385152843,-3.22850023803401,0.00124441155320286,0.0360825942207662,NA,NA,837097,"At1g05870 [Source:UniProtKB/TrEMBL;Acc:Q9MA39]",NA,NA,"en24",NA,NA,NA,NA
"AT1G06250",119.676814223156,-0.492003012149904,0.155097499598559,-3.17221756265164,0.00151279628859792,0.0404597922538852,NA,NA,837135,"Phospholipase A1-IIalpha [Source:UniProtKB/Swiss-Prot;Acc:Q9LNC2]",NA,NA,"en24",NA,NA,NA,NA
"AT1G06265",197.427603314754,-0.563751573747933,0.180710434980582,-3.11964040044789,0.00181071944556186,0.0449959069271645,NA,NA,NA,NA,NA,NA,"en24",NA,NA,NA,NA
"AT1G06550",1711.50352024705,-0.368088767028786,0.0947104591461888,-3.88646375856576,0.000101715103859307,0.00760723883771381,NA,"Q9SHJ8",837166,"3-hydroxyisobutyryl-CoA hydrolase-like protein 5 [Source:UniProtKB/Swiss-Prot;Acc:Q9SHJ8]",NA,NA,"en24",0.308650097612107,0.0237455607518591,NA,NA
"AT1G07135",279.081313631987,1.19738518757313,0.276960592987033,4.32330525674889,1.53708821840027e-05,0.00219392281764342,NA,NA,837224,"At1g07135 [Source:UniProtKB/TrEMBL;Acc:Q9LMK6]",NA,NA,"en24",NA,NA,NA,NA
"AT1G07210",656.157149292582,0.412378918560936,0.133498689439603,3.08901098798805,0.00200824011456288,0.0468928694031802,NA,NA,837232,"F10K1.8 protein [Source:UniProtKB/TrEMBL;Acc:Q9LML3]",NA,NA,"en24",NA,NA,NA,NA
"AT1G07350",1798.22538545172,-0.625422611616587,0.126054220914295,-4.96153644900012,6.99377427777936e-07,0.000258253621828003,NA,"Q84TH4",837246,"Serine/arginine-rich splicing factor SR45a [Source:UniProtKB/Swiss-Prot;Acc:Q84TH4]","SR45A","UniProtKB Gene Name","en24",0.443985793923291,0.000579584428056896,NA,NA
"AT1G07770",2631.10712480066,0.525827455278455,0.121019300100481,4.34498840136957,1.39283022336314e-05,0.00204564369326986,"RPS15A","P42798",836107,"40S ribosomal protein S15a-1 [Source:UniProtKB/Swiss-Prot;Acc:P42798]","RPS15AF","UniProtKB Gene Name","en24",NA,NA,NA,NA
"AT1G08360",5642.0665423388,0.392635918959511,0.0892415403178617,4.39969903658112,1.08401113031999e-05,0.00172997933774217,NA,"Q8VZB9",837356,"60S ribosomal protein L10a-1 [Source:UniProtKB/Swiss-Prot;Acc:Q8VZB9]","RPL10AA","UniProtKB Gene Name","en24",NA,NA,NA,NA
"AT1G09070",2327.99802984536,0.595987493192609,0.155304432553364,3.83754335529234,0.000124271298948391,0.0084238484517926,"SRC2","O04023",837428,"Protein SRC2 homolog [Source:UniProtKB/Swiss-Prot;Acc:O04023]","SRC2","UniProtKB Gene Name","en24",1.25160490732757,7.52291627747529e-08,NA,NA
"AT1G09140",2354.46293070334,-0.489012908958415,0.108367828882147,-4.51252843212563,6.40593440669262e-06,0.00124841806302736,"ATSRP30","Q9XFR5",837433,"Serine/arginine-rich splicing factor SR30 [Source:UniProtKB/Swiss-Prot;Acc:Q9XFR5]","SR30","UniProtKB Gene Name","en24",0.688956615596643,9.83957454033197e-06,0.758,0.0019
"AT1G09170",47.2491707455966,-0.887616372733789,0.281931440108016,-3.14834121513272,0.00164199902983322,0.0424079575615887,NA,"F4HZF0",837437,"P-loop nucleoside triphosphate hydrolases superfamily protein with CH (Calponin Homology) domain [Source:TAIR;Acc:AT1G09170]",NA,NA,"en24",NA,NA,NA,NA
"AT1G09690",7476.66307398006,0.347473648049659,0.10648428153585,3.26314497349239,0.00110183140194009,0.033117139516962,NA,"Q43291",837497,"60S ribosomal protein L21-1 [Source:UniProtKB/Swiss-Prot;Acc:Q43291]","RPL21A","UniProtKB Gene Name","en24",NA,NA,NA,NA
"AT1G10020",312.463097398477,0.563220831704772,0.167100833990545,3.3705447079734,0.000750197317928189,0.0269115030792364,NA,NA,837537,"At1g10020 [Source:UniProtKB/TrEMBL;Acc:O80593]",NA,NA,"en24",NA,NA,NA,NA
"AT1G10590",1459.13129959693,0.375859943041119,0.0849295258192553,4.42555094256636,9.61964512257365e-06,0.00159812268315019,NA,NA,837601,"Nucleic acid-binding, OB-fold-like protein [Source:UniProtKB/TrEMBL;Acc:Q9XIJ0]",NA,NA,"en24",NA,NA,NA,NA
"AT1G10890",1275.16638659382,-0.705065100531983,0.184369287662026,-3.82420038322469,0.000131197181861722,0.00880498172838867,NA,NA,837632,"unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast; EXPRESSED IN: petal, flower, leaf; EXPRESSED DURING: LP.04 four leaves visible, 4 anthesis, petal differentiation and expans /.../age; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT5G13340.1); Ha. [Source:TAIR;Acc:AT1G10890]",NA,NA,"en24",NA,NA,NA,NA
"AT1G11050",322.126952363398,0.670850357049081,0.153593139387933,4.36771043109357,1.25555805022017e-05,0.00194256874518033,NA,"O04086",837646,"Probable receptor-like protein kinase At1g11050 [Source:UniProtKB/Swiss-Prot;Acc:O04086]",NA,NA,"en24",0.885465420159772,1.33839777753853e-05,NA,NA
"AT1G11170",40.1520833030845,-0.913753887983068,0.23360011472698,-3.91161575006509,9.16806974405552e-05,0.00713568803414888,NA,NA,837658,"At1g11170/T28P6_16 [Source:UniProtKB/TrEMBL;Acc:Q8S9J5]",NA,NA,"en24",NA,NA,NA,NA
"AT1G12150",64.962445393107,-0.851166481203747,0.215273176178116,-3.95389010519125,7.68907360201552e-05,0.00657297254571867,NA,"Q9FWW5",837767,"WEB family protein At1g12150 [Source:UniProtKB/Swiss-Prot;Acc:Q9FWW5]",NA,NA,"en24",NA,NA,NA,NA
"AT1G12360",1120.08474144682,-0.306699659844243,0.093208483584583,-3.29046936554789,0.00100020391964952,0.0317874906085849,"KEU","Q9C5X3",837791,"SNARE-interacting protein KEULE [Source:UniProtKB/Swiss-Prot;Acc:Q9C5X3]","KEU","UniProtKB Gene Name","en24",0.573770414473343,9.71341028303752e-05,NA,NA
"AT1G12470",720.646870768872,-0.285902078730206,0.081829478345153,-3.49387634520025,0.000476061465025847,0.0203561472007255,NA,"F4IDS7",837804,"Vacuolar sorting protein 18 [Source:UniProtKB/Swiss-Prot;Acc:F4IDS7]","VPS18","UniProtKB Gene Name","en24",NA,NA,NA,NA
"AT1G12910",580.716677945652,0.470183580238684,0.151501855103173,3.10348397990565,0.00191256589126031,0.0460926105636909,"ATAN11","Q9LPV9",837849,"WD repeat-containing protein LWD1 [Source:UniProtKB/Swiss-Prot;Acc:Q9LPV9]","LWD1","UniProtKB Gene Name","en24",NA,NA,NA,NA
"AT1G13700",208.818001236691,0.973553180375432,0.286844210657149,3.39401369874281,0.000688762471709901,0.0253411641360696,"PGL1","Q9LMX8",837931,"Probable 6-phosphogluconolactonase 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9LMX8]","PGL1","TAIR Gene Name","en24",-1.64438730488941,5.95151131999813e-08,NA,NA
"AT1G14660",225.163477386277,-0.460760533928651,0.147754354518951,-3.11842270523102,0.00181821826393072,0.0449959069271645,"NHX8","Q3YL57",838028,"Sodium/hydrogen exchanger 8 [Source:UniProtKB/Swiss-Prot;Acc:Q3YL57]","NHX8","UniProtKB Gene Name","en24",NA,NA,NA,NA
"AT1G14890",358.582019893884,0.421909384445041,0.127642006681574,3.30541171683057,0.000948369756765608,0.0309525897425529,NA,NA,838054,"Plant invertase/pectin methylesterase inhibitor superfamily protein [Source:UniProtKB/TrEMBL;Acc:F4HXW0]",NA,NA,"en24",-0.909984777915235,1.1043019601528e-05,NA,NA
"AT1G15240",893.208649082223,-0.384074126917545,0.0976929132243616,-3.93144307239032,8.44374918430024e-05,0.00692625282751031,NA,NA,838091,"Phox (PX) domain-containing protein [Source:UniProtKB/TrEMBL;Acc:F4HZJ6]",NA,NA,"en24",NA,NA,NA,NA
"AT1G15390",534.495238843489,0.413910661746915,0.133365098575695,3.10359056580302,0.00191187709650657,0.0460926105636909,"PDF1A","Q9FV53",838109,"Peptide deformylase [Source:UniProtKB/TrEMBL;Acc:A0A178WDP8]","PDF1A","UniProtKB Gene Name","en24",-1.01950224210773,4.64007969710358e-07,NA,NA
"AT1G15510",109.910176750911,0.795003486786195,0.238342205132266,3.33555480173985,0.000851293731452449,0.0291946215720444,"ATECB2","Q9M9E2",838121,"Pentatricopeptide repeat-containing protein At1g15510, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9M9E2]","PCMP-H73","UniProtKB Gene Name","en24",-1.06598926701231,2.87147643411022e-05,NA,NA
"AT1G15670",283.826110347809,0.673784608605487,0.162622157476426,4.14325218076854,3.4241505722687e-05,0.0038784929199826,NA,"Q9LMR5",838136,"F-box/kelch-repeat protein At1g15670 [Source:UniProtKB/Swiss-Prot;Acc:Q9LMR5]",NA,NA,"en24",0.748236896153271,4.23984604230185e-05,1.193,0.0014
"AT1G15930",6229.56639574204,0.398718557084285,0.121927451046539,3.27012952097306,0.00107498251574538,0.0327487712856888,NA,"Q9S9P1",838163,"40S ribosomal protein S12-1 [Source:UniProtKB/Swiss-Prot;Acc:Q9S9P1]","RPS12A","UniProtKB Gene Name","en24",-0.364380691812889,0.00079137556590883,NA,NA
"AT1G16060",293.77129583578,-0.471563984677464,0.143908529428935,-3.27683137718624,0.00104979043930327,0.0323853160179585,"ADAP",NA,838176,"AP2-like ethylene-responsive transcription factor At1g16060 [Source:UniProtKB/Swiss-Prot;Acc:Q94AN4]","ADAP","TAIR Gene Name","en24",NA,NA,NA,NA
"AT1G17147",35.9468772850828,1.5715665033548,0.324130580241494,4.84855980630987,1.24361039263334e-06,0.00039383586621707,NA,"Q1G3U8",6240987,"VQ motif-containing protein 1 [Source:UniProtKB/Swiss-Prot;Acc:Q1G3U8]","VQ1","UniProtKB Gene Name","en24",NA,NA,1.264,3.9e-05
"AT1G17420",205.659033615038,0.620069053497274,0.185730467507598,3.33854246865506,0.000842191553810903,0.0290792817932528,"LOX3","Q9LNR3",838314,"Lipoxygenase 3, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9LNR3]","LOX3","UniProtKB Gene Name","en24",0.412013000668991,0.0151216404922433,NA,NA
"AT1G17820",375.114058907106,-0.333308788828412,0.10186930805128,-3.27192552108656,0.00106817711352208,0.0326477041226035,NA,NA,838360,"At1g17820 [Source:UniProtKB/TrEMBL;Acc:Q8L7M7]",NA,NA,"en24",NA,NA,NA,NA
"AT1G18480",280.026719669811,0.506678295288716,0.145150558190363,3.49070855534853,0.000481741454988524,0.0204694671063048,NA,"Q944L7",838428,"Shewanella-like protein phosphatase 2 [Source:UniProtKB/Swiss-Prot;Acc:Q944L7]","SLP2","UniProtKB Gene Name","en24",0.348324437831164,0.0166179933030629,NA,NA
"AT1G18570",176.228525353726,0.808724598741862,0.251994947201752,3.20928894695012,0.00133063695878208,0.0372915634727077,"MYB51","O49782",838438,"Transcription factor MYB51 [Source:UniProtKB/Swiss-Prot;Acc:O49782]","MYB51","UniProtKB Gene Name","en24",1.21140773826208,1.8287909345199e-05,NA,NA
"AT1G18740",154.405317728207,1.1522242358554,0.219375275966911,5.25229760180082,1.50213491538901e-07,8.01191328029064e-05,NA,NA,838456,"At1g18740/F6A14_15 [Source:UniProtKB/TrEMBL;Acc:Q9M9U5]",NA,NA,"en24",0.283621683867282,0.0188870766855859,NA,NA
"AT1G19180",461.226976661712,0.715468286658512,0.189547068799407,3.77462068493222,0.000160251313952707,0.0100556459170076,"TIFY10A","Q9LMA8",838501,"TIFY10A [Source:UniProtKB/TrEMBL;Acc:A0A178W7G1]","TIFY10A","UniProtKB Gene Name","en24",0.424611536222778,0.00802800000759638,NA,NA
"AT1G19380",231.658796439958,0.974082949971697,0.280040704977166,3.47836201187653,0.0005044881023394,0.0211508102402652,NA,NA,838521,"At1g19380 [Source:UniProtKB/TrEMBL;Acc:Q9LN60]",NA,NA,"en24",-0.363861114724324,0.00748235627213448,NA,NA
"AT1G19485",629.553988896904,-0.562585905013525,0.152711745766944,-3.68397271727938,0.000229626829825029,0.0127508947586128,NA,NA,838534,"Transducin/WD40 repeat-like superfamily protein [Source:UniProtKB/TrEMBL;Acc:F4HP69]",NA,NA,"en24",NA,NA,NA,NA
"AT1G20330",1476.14379293912,0.272289343616845,0.0873149862895801,3.11847204228834,0.00181791388226776,0.0449959069271645,"SMT2","Q39227",838621,"24-methylenesterol C-methyltransferase 2 [Source:UniProtKB/Swiss-Prot;Acc:Q39227]","SMT2","UniProtKB Gene Name","en24",NA,NA,NA,NA
"AT1G20430",284.718604920163,0.476000764558607,0.138244623004503,3.44317742139673,0.000574922005920213,0.0226207284673823,NA,NA,838631,"Putative uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:Q94B54]",NA,NA,"en24",NA,NA,NA,NA
"AT1G20510",581.01189830556,0.485997011503753,0.150315201368768,3.23318604557804,0.00122417810419342,0.0356457765639904,"OPCL1",NA,838639,"4-coumarate--CoA ligase-like 5 [Source:UniProtKB/Swiss-Prot;Acc:Q84P21]","4CLL5","UniProtKB Gene Name","en24",0.972274265615755,1.03918358233334e-06,NA,NA
"AT1G21010",90.4137202317907,0.783917536719163,0.235579699641741,3.32761073178762,0.000875941696646517,0.0296826833307712,NA,NA,838695,"At1g21010 [Source:UniProtKB/TrEMBL;Acc:Q7XJ58]",NA,NA,"en24",0.527304216939771,0.00221458652121537,NA,NA
"AT1G21130",1304.21197224911,0.700667981980152,0.216737120979383,3.23280100249556,0.00122582920194895,0.0356457765639904,NA,NA,838709,"Indole glucosinolate O-methyltransferase 4 [Source:UniProtKB/Swiss-Prot;Acc:Q9LPU8]","IGMT4","UniProtKB Gene Name","en24",NA,NA,NA,NA
"AT1G21170",461.900664555714,-0.317184641111559,0.102802482413501,-3.08537920160092,0.00203292784761952,0.047251584421505,"SEC5B",NA,838713,"Exocyst complex component SEC5 [Source:TAIR;Acc:AT1G21170]","SEC5B","TAIR Gene Name","en24",NA,NA,NA,NA
"AT1G22050",82.8908338518511,0.709698419140882,0.177193530314582,4.00521631845651,6.19607530343664e-05,0.00573434037671479,"MUB6","Q8GWJ6",838810,"Membrane-anchored ubiquitin-fold protein 6 [Source:UniProtKB/Swiss-Prot;Acc:Q8GWJ6]","MUB6","UniProtKB Gene Name","en24",0.466783138459091,0.00106954970179642,NA,NA
"AT1G22190",751.342595194281,0.732280544710825,0.179240883629914,4.08545489109948,4.39905467059719e-05,0.00445800200318319,NA,"Q9LM15",838824,"Ethylene-responsive transcription factor RAP2-13 [Source:UniProtKB/Swiss-Prot;Acc:Q9LM15]","RAP2-13","UniProtKB Gene Name","en24",0.271842667563555,0.0363830246168473,NA,NA
"AT1G22270",330.309238768811,0.421398867648276,0.118069317155894,3.56908024708805,0.000358236692499024,0.0172224940957529,NA,"Q8LFJ5",838833,"Multifunctional methyltransferase subunit TRM112 homolog A [Source:UniProtKB/Swiss-Prot;Acc:Q8LFJ5]","TRM112A","UniProtKB Gene Name","en24",NA,NA,NA,NA
"AT1G22500",224.712553000366,0.614450041382856,0.174491678994832,3.52137159159925,0.000429320540030871,0.0189574481597945,NA,"Q9SK92",838856,"E3 ubiquitin-protein ligase ATL15 [Source:UniProtKB/Swiss-Prot;Acc:Q9SK92]","ATL15","UniProtKB Gene Name","en24",-1.2896696141301,5.81258873107537e-07,NA,NA
"AT1G22860",513.959945918907,-0.366579998840192,0.115831274038862,-3.16477567808849,0.00155202557173729,0.0409589248541295,NA,"F4I312",838891,"Vacuolar sorting protein 39 [Source:TAIR;Acc:AT1G22860]","VPS3","UniProtKB Gene Name","en24",NA,NA,NA,NA
"AT1G22890",116.907828753102,0.827135501193636,0.253331769866982,3.26502870772167,0.00109452982750334,0.0329627496936667,NA,NA,838896,"AT1G22890 protein [Source:UniProtKB/TrEMBL;Acc:A0JQ18]",NA,NA,"en24",NA,NA,NA,NA
"AT1G22930",1858.00503869971,-0.342135140343651,0.089643132597236,-3.81663525616462,0.00013528392899165,0.00893138329903178,NA,NA,838900,"T-complex protein 11 [Source:UniProtKB/TrEMBL;Acc:O23129]",NA,NA,"en24",1.58483801723226,3.51741662307427e-07,NA,NA
"AT1G23110",2420.18811015105,-1.08799897719866,0.311290855913732,-3.49512025981313,0.000473848200008138,0.0203561472007255,NA,NA,838919,"Fold protein [Source:UniProtKB/TrEMBL;Acc:Q6DSU0]",NA,NA,"en24",NA,NA,NA,NA
"AT1G23290",2298.11128265538,0.390626546073356,0.117544305934842,3.32322814760497,0.000889821062933713,0.0297774552154652,"RPL27A","Q9LR33",838938,"60S ribosomal protein L27a-2 [Source:UniProtKB/Swiss-Prot;Acc:Q9LR33]","RPL27AB","UniProtKB Gene Name","en24",-0.167457163140058,0.0351381463470822,NA,NA
"AT1G23390",1782.05787581589,0.800742106074337,0.246246828568211,3.25178647266326,0.00114682141612087,0.0338209007827393,NA,"Q9LDE3",838947,"F-box/Kelch repeat-containing F-box family protein [Source:UniProtKB/TrEMBL;Acc:C4PVQ8]",NA,NA,"en24",-1.24351634276115,4.89881217273238e-05,NA,NA
"AT1G23490",3597.64744294094,0.247939821512539,0.078753015112673,3.14832163768978,0.00164210901511713,0.0424079575615887,"ATARFA1A","Q9LQC8",843385,"ADP-ribosylation factor 2-B [Source:UniProtKB/Swiss-Prot;Acc:P0DH91]","ARF2-A","UniProtKB Gene Name","en24",0.411758921538432,0.000350786512359521,NA,NA
"AT1G23490",3597.64744294094,0.247939821512539,0.078753015112673,3.14832163768978,0.00164210901511713,0.0424079575615887,"ATARFA1A","Q9LQC8",843385,"ADP-ribosylation factor 2-B [Source:UniProtKB/Swiss-Prot;Acc:P0DH91]","ARF2-A","UniProtKB Gene Name","en24",0.411758921538432,0.000350786512359521,NA,NA
"AT1G23710",138.241450085426,0.977883837335531,0.2543243751628,3.84502600943995,0.000120539652390845,0.00832737861697066,NA,NA,838981,"At1g23710 [Source:UniProtKB/TrEMBL;Acc:Q9ZUC4]",NA,NA,"en24",0.8644741935406,1.90074324066193e-05,1.16,8.8e-05
"AT1G23870",475.3604587203,1.00571736253569,0.155202961698597,6.48001398638758,9.17141162490502e-11,3.7177234162715e-07,"ATTPS9","Q9LRA7",838998,"Probable alpha,alpha-trehalose-phosphate synthase [UDP-forming] 9 [Source:UniProtKB/Swiss-Prot;Acc:Q9LRA7]","TPS9","UniProtKB Gene Name","en24",-0.916951671667952,0.000228124090020263,NA,NA
"AT1G24095",142.826471827467,0.551501453703313,0.169023732155659,3.26286401719861,0.00110292427343346,0.033117139516962,NA,NA,10723023,"Putative thiol-disulfide oxidoreductase DCC [Source:UniProtKB/TrEMBL;Acc:Q9LR85]",NA,NA,"en24",0.858317129417801,7.30258950277835e-06,1.565,0.00069
