gene;baseMean;log2FoldChange;lfcSE;stat;pvalue;padj;tair_symbol;uniprotswissprot;entrezgene_id;description;external_gene_name;external_gene_source
AT3G01290;6555.070829600488;-0.281304761020365;0.06219344546733208;-4.523061214997712;6.095160249604479e-6;8.722081966271136e-4;;Q9SRH6;821309;"HIR2 [Source:UniProtKB/TrEMBL;Acc:A0A178V7M0]";HIR3;UniProtKB Gene Name
AT3G01830;39.01093819463088;-0.7936732354352768;0.24836678523612582;-3.1955691445646424;0.0013955533945015162;0.044422504787080055;;Q9SGI8;820033;"Probable calcium-binding protein CML40 [Source:UniProtKB/Swiss-Prot;Acc:Q9SGI8]";CML40;UniProtKB Gene Name
AT3G01830;39.01093819463088;-0.7936732354352768;0.24836678523612582;-3.1955691445646424;0.0013955533945015162;0.044422504787080055;;;820033;"Probable calcium-binding protein CML40 [Source:UniProtKB/Swiss-Prot;Acc:Q9SGI8]";CML40;UniProtKB Gene Name
AT3G02550;202.47235800703854;-1.0287226686982536;0.15960003238201825;-6.445629448469694;1.1512161891020084e-10;9.454488085194712e-8;LBD41;Q9M886;821112;"LOB domain-containing protein 41 [Source:UniProtKB/Swiss-Prot;Acc:Q9M886]";LBD41;UniProtKB Gene Name
AT3G03440;23.233476064257527;-0.8400575914773759;0.24981755467709366;-3.3626843900670154;7.718855718628154e-4;0.029694799525288633;;;821253;"ARM repeat superfamily protein [Source:UniProtKB/TrEMBL;Acc:F4J139]";;
AT3G03780;2684.774004835769;0.2769168950471623;0.07854034583407844;3.5257916438535575;4.222190045263152e-4;0.02034513973596318;ATMS2;Q9SRV5;821147;"5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9SRV5]";MS2;UniProtKB Gene Name
AT3G04070;314.15854221082674;-0.34053349927899956;0.1029445885326537;-3.307930063472772;9.398827790490302e-4;0.03414124194895603;anac047;;819562;"NAC transcription factor 47 [Source:UniProtKB/Swiss-Prot;Acc:Q84TD6]";NAC047;UniProtKB Gene Name
AT3G04070;314.15854221082674;-0.34053349927899956;0.1029445885326537;-3.307930063472772;9.398827790490302e-4;0.03414124194895603;anac047;Q84TD6;819562;"NAC transcription factor 47 [Source:UniProtKB/Swiss-Prot;Acc:Q84TD6]";NAC047;UniProtKB Gene Name
AT3G05200;560.723853399418;-0.4698177631423067;0.08946308520420129;-5.251526504702339;1.5084382189729203e-7;4.748814919696582e-5;ATL6;Q8RXX9;819684;"E3 ubiquitin-protein ligase ATL6 [Source:UniProtKB/Swiss-Prot;Acc:Q8RXX9]";ATL6;UniProtKB Gene Name
AT3G05660;20.60477344564635;-0.9129768381373945;0.2620549452956524;-3.483913791847611;4.941386226068846e-4;0.022505332537871067;AtRLP33;F4J8G2;819733;"Receptor-like protein 33 [Source:UniProtKB/Swiss-Prot;Acc:F4J8G2]";AtRLP33;TAIR Gene Name
AT3G05900;750.3837930287197;0.256317269908738;0.08114133822777622;3.1588987254464054;0.0015836651242089807;0.048057319165800826;;;819759;"Neurofilament protein-like protein [Source:UniProtKB/TrEMBL;Acc:F4J9K9]";;
AT3G05905;754.7303058451478;0.25790652010020787;0.08052770280566561;3.2027055424963966;0.0013614310713440012;0.043811134874806014;NA;NA;NA;NA;NA;NA
AT3G06140;61.592410021545106;0.5118982024881634;0.15707393912009354;3.2589632968762756;0.001118201333002446;0.03861372025426545;;Q8LA32;819787;"Probable E3 ubiquitin-protein ligase LUL4 [Source:UniProtKB/Swiss-Prot;Acc:Q8LA32]";LUL4;UniProtKB Gene Name
AT3G06390;171.4750248540929;0.5882133148563725;0.1604930257190534;3.665039725066016;2.473001943652097e-4;0.014328998071670079;;Q9SQU2;819813;"CASP-like protein 1D2 [Source:UniProtKB/Swiss-Prot;Acc:Q9SQU2]";;
AT3G06430;478.1506720620372;0.2274337360104894;0.06394798707682622;3.5565425341262684;3.757676646109627e-4;0.01897827651560555;EMB2750;Q9SQU6;819817;"Pentatricopeptide repeat-containing protein At3g06430, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9SQU6]";EMB2750;UniProtKB Gene Name
AT3G06500;269.66171224682967;-0.41046896898699753;0.09089954302540401;-4.515632920973897;6.312793461169897e-6;8.864311108481138e-4;;B9DFA8;819828;"Alkaline/neutral invertase C, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:B9DFA8]";INVC;UniProtKB Gene Name
AT3G06500;269.66171224682967;-0.41046896898699753;0.09089954302540401;-4.515632920973897;6.312793461169897e-6;8.864311108481138e-4;;;819828;"Alkaline/neutral invertase C, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:B9DFA8]";INVC;UniProtKB Gene Name
AT3G06740;120.12951894214446;0.39684492551527967;0.11725172445783663;3.3845551300013836;7.129370035108624e-4;0.02806362715958921;GATA15;Q8LG10;819859;"GATA transcription factor 15 [Source:UniProtKB/Swiss-Prot;Acc:Q8LG10]";GATA15;UniProtKB Gene Name
AT3G07195;82.11790090458044;-0.6048304629966356;0.13448719743102197;-4.497308848352283;6.8818985117945435e-6;9.35195546685519e-4;;;819907;"RPM1-interacting protein 4 (RIN4) family protein [Source:UniProtKB/TrEMBL;Acc:A0A1I9LSZ8]";;
AT3G08940;10943.389312740885;0.29788693636764263;0.07666460379318152;3.885586328356352;1.020832082168398e-4;0.007444979613930066;LHCB4.2;Q9XF88;820043;"Chlorophyll a-b binding protein CP29.2, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9XF88]";LHCB4.2;UniProtKB Gene Name
AT3G08940;10943.389312740885;0.29788693636764263;0.07666460379318152;3.885586328356352;1.020832082168398e-4;0.007444979613930066;LHCB4.2;;820043;"Chlorophyll a-b binding protein CP29.2, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9XF88]";LHCB4.2;UniProtKB Gene Name
AT3G09035;230.10264512885524;0.35643585294326396;0.10105629970409243;3.527101763937133;4.2013525200232995e-4;0.020326147925839855;;;820056;"Concanavalin A-like lectin family protein [Source:UniProtKB/TrEMBL;Acc:Q3EBA4]";;
AT3G10520;501.4453402347553;0.27708513783509586;0.08184018065695203;3.385685803854081;7.100062546318723e-4;0.02806362715958921;AHB2;O24521;820216;"Non-symbiotic hemoglobin 2 [Source:UniProtKB/Swiss-Prot;Acc:O24521]";AHB2;UniProtKB Gene Name
AT3G10930;108.07761855410003;-0.7473757062344529;0.15297683050974595;-4.8855483784313245;1.031413753213942e-6;2.2139061800520627e-4;;;820264;"Uncharacterized protein At3g10930 [Source:UniProtKB/TrEMBL;Acc:Q84TK4]";;
AT3G12670;908.4259444990553;0.2615490043626211;0.07063056153309871;3.7030571283233344;2.1301688918497853e-4;0.012855194951485814;emb2742;;820447;"Emb2742 [Source:UniProtKB/TrEMBL;Acc:A0A384K8P2]";emb2742;TAIR Gene Name
AT3G13080;431.66282749649275;-0.5054444977317197;0.15662398831348315;-3.227120591004692;0.0012504274914864877;0.04151023705920609;ATMRP3;Q9LK64;820496;"MRP3 [Source:UniProtKB/TrEMBL;Acc:A0A178VHA7]";ABCC3;UniProtKB Gene Name
AT3G13080;431.66282749649275;-0.5054444977317197;0.15662398831348315;-3.227120591004692;0.0012504274914864877;0.04151023705920609;ATMRP3;;820496;"MRP3 [Source:UniProtKB/TrEMBL;Acc:A0A178VHA7]";ABCC3;UniProtKB Gene Name
AT3G13430;54.92259456478383;-0.5577504862788335;0.15208988637252052;-3.6672424418327885;2.4518030752074325e-4;0.014249879473105596;;;820543;"RING/U-box superfamily protein [Source:UniProtKB/TrEMBL;Acc:Q9LJE9]";;
AT3G13470;766.993294944655;0.3694880890651182;0.11008724350717823;3.3563206534554184;7.898693189175066e-4;0.030141094070773297;;Q9LJE4;820549;"Chaperonin 60 subunit beta 2, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9LJE4]";CPN60B2;UniProtKB Gene Name
AT3G13510;189.21504007979541;0.35991234104014663;0.10461633105393227;3.440307430152593;5.810537618948188e-4;0.025167028252386012;;;820553;"AT3g13510/MRP15_15 [Source:UniProtKB/TrEMBL;Acc:Q9LJE0]";;
AT3G14050;230.89717690499467;-0.3536666995470555;0.09380721542483698;-3.7701438844054684;1.6315345729439964e-4;0.010753558892146837;RSH2;Q9LVJ3;820619;"Probable GTP diphosphokinase RSH2, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9LVJ3]";RSH2;UniProtKB Gene Name
AT3G14050;230.89717690499467;-0.3536666995470555;0.09380721542483698;-3.7701438844054684;1.6315345729439964e-4;0.010753558892146837;RSH2;Q9M5P6;820619;"Probable GTP diphosphokinase RSH2, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9LVJ3]";RSH2;UniProtKB Gene Name
AT3G14200;393.2012808899561;0.46566859430020524;0.1254219611657436;3.7128154429416855;2.0496635487839008e-4;0.012529480509054726;;;820637;"Chaperone DnaJ-domain superfamily protein [Source:UniProtKB/TrEMBL;Acc:Q9LJG5]";;
AT3G14415;7305.75648463279;0.21687976388928393;0.05252253113076874;4.129270985613857;3.639152843003008e-5;0.0033862048301223553;;Q9LRS0;820664;"GOX2 [Source:UniProtKB/TrEMBL;Acc:A0A384L6X3]";;
AT3G14415;7305.75648463279;0.21687976388928393;0.05252253113076874;4.129270985613857;3.639152843003008e-5;0.0033862048301223553;;;820664;"GOX2 [Source:UniProtKB/TrEMBL;Acc:A0A384L6X3]";;
AT3G14420;10210.055728925296;0.1946993369636923;0.0584111729283947;3.333255046981697;8.583621766953083e-4;0.03200662413316143;;;820665;"(S)-2-hydroxy-acid oxidase GLO1 [Source:UniProtKB/Swiss-Prot;Acc:Q9LRR9]";GLO1;UniProtKB Gene Name
AT3G14420;10210.055728925296;0.1946993369636923;0.0584111729283947;3.333255046981697;8.583621766953083e-4;0.03200662413316143;;Q9LRR9;820665;"(S)-2-hydroxy-acid oxidase GLO1 [Source:UniProtKB/Swiss-Prot;Acc:Q9LRR9]";GLO1;UniProtKB Gene Name
AT3G15115;52.240178358266;0.6895661678617343;0.18549422417338193;3.7174535807497437;2.0124094778681582e-4;0.012529480509054726;;;820742;"Serine/arginine repetitive matrix protein [Source:UniProtKB/TrEMBL;Acc:Q9LIM3]";;
AT3G15500;276.28280603715683;-0.7367543975756609;0.17981730162622409;-4.097238646741069;4.181078025905794e-5;0.003656314019969192;ATNAC3;Q9LDY8;820789;"NAC3 [Source:UniProtKB/TrEMBL;Acc:A0A178VLD3]";NAC055;UniProtKB Gene Name
AT3G16420;10458.281888202426;0.33218157251472047;0.09906965338411995;3.3530103434072016;7.993771916117398e-4;0.0303811584956824;PBP1;O04314;820890;"PYK10-binding protein 1 [Source:UniProtKB/Swiss-Prot;Acc:O04314]";PBP1;UniProtKB Gene Name
AT3G16720;574.8539738181096;-0.39648543186019747;0.11284497612621884;-3.51354083691526;4.4217643890745635e-4;0.02107136233298712;ATL2;Q8L9T5;820924;"RING-H2 finger protein ATL2 [Source:UniProtKB/Swiss-Prot;Acc:Q8L9T5]";ATL2;UniProtKB Gene Name
AT3G17330;361.50722330361134;0.3765191187337341;0.11201804140985454;3.361236404376293;7.759438118623349e-4;0.029790249313552123;ECT6;;820996;"At3g17330 [Source:UniProtKB/TrEMBL;Acc:Q1JPL5]";ECT6;TAIR Gene Name
AT3G17998;403.22665142395726;0.45612197084849765;0.12085601063622634;3.7740942171375633;1.605900655732852e-4;0.010718677556939166;NA;NA;NA;NA;NA;NA
AT3G18000;403.22665142395726;0.45612197084849765;0.12085601063622634;3.7740942171375633;1.605900655732852e-4;0.010718677556939166;NMT1;Q9FR44;821324;"XPL1 [Source:UniProtKB/TrEMBL;Acc:A0A178VHS8]";NMT1;UniProtKB Gene Name
AT3G18560;225.0312184655893;-0.5347322019377909;0.1153527965946838;-4.635624083017983;3.558621755905791e-6;5.712117363108212e-4;;;821387;"AT3g18560/K24M9_5 [Source:UniProtKB/TrEMBL;Acc:Q9LII3]";;
AT3G19010;279.618549656617;-0.3226663628722676;0.10176572746302393;-3.1706780948380366;0.0015208357407188366;0.0466519156389879;;;821434;"2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein [Source:UniProtKB/TrEMBL;Acc:Q9LJ65]";;
AT3G19030;2617.577588300967;-0.4846005430230497;0.06501591186139413;-7.453568351946798;9.084889645303577e-14;1.9067164501126585e-10;;;821436;"AT3g19030/K13E13_15 [Source:UniProtKB/TrEMBL;Acc:Q9LJ63]";;
AT3G19680;426.88049569222704;0.5272689057661244;0.11362947813867742;4.640247534382115;3.479920850068691e-6;5.712117363108212e-4;;;821505;"Uncharacterized protein At3g19680 [Source:UniProtKB/TrEMBL;Acc:Q9LJM6]";;
AT3G19690;117.77627785960779;0.48841596038439983;0.15036332202426786;3.248238691517949;0.001161218136484521;0.039735959021840794;;;821506;"At3g19690 [Source:UniProtKB/TrEMBL;Acc:Q9LJM5]";;
AT3G19930;1592.1497667976578;-0.3019420611399237;0.07483596784398176;-4.034718462777329;5.466780635509239e-5;0.004471620926562321;STP4;Q39228;821531;"STP4 [Source:UniProtKB/TrEMBL;Acc:A0A178V5Z0]";STP4;UniProtKB Gene Name
AT3G20070;128.18495841678853;0.46439352751474705;0.11277202583838898;4.117985148021184;3.8219932097272536e-5;0.0035045451329387424;TTN9;;821546;"TTN9 [Source:UniProtKB/TrEMBL;Acc:A0A384LCV3]";TTN9;TAIR Gene Name
AT3G20340;881.4093195269296;-0.4491177084282075;0.10279363480031059;-4.369119832182941;1.247483032345501e-5;0.0015104940383316773;;;821578;"At3g20340 [Source:UniProtKB/TrEMBL;Acc:Q9LTR0]";;
AT3G20720;100.43109971879211;0.3577405952121365;0.10729084764040149;3.3343067286703545;8.551230382592886e-4;0.03200662413316143;;;821620;"Amino-terminal region of chorein [Source:UniProtKB/TrEMBL;Acc:Q84R14]";;
AT3G20810;102.30201595256311;-0.444169685169656;0.12303357473651234;-3.610150205916442;3.060197394111387e-4;0.0167548024861942;JMJD5;;821629;"Lysine-specific demethylase JMJ30 [Source:UniProtKB/Swiss-Prot;Acc:Q8RWR1]";JMJ30;UniProtKB Gene Name
AT3G20810;102.30201595256311;-0.444169685169656;0.12303357473651234;-3.610150205916442;3.060197394111387e-4;0.0167548024861942;JMJD5;Q8RWR1;821629;"Lysine-specific demethylase JMJ30 [Source:UniProtKB/Swiss-Prot;Acc:Q8RWR1]";JMJ30;UniProtKB Gene Name
AT3G22370;1112.6774486605907;-0.25852921018018415;0.07263191248308956;-3.559443794631952;3.716410571296835e-4;0.018870774000329545;AOX1A;Q39219;821806;"Ubiquinol oxidase 1a, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q39219]";AOX1A;UniProtKB Gene Name
AT3G23730;588.3805664136797;0.5052507904908333;0.1185266042625322;4.262762724322388;2.0191488625339134e-5;0.0021188723813557273;XTH16;Q8LG58;821955;"Probable xyloglucan endotransglucosylase/hydrolase protein 16 [Source:UniProtKB/Swiss-Prot;Acc:Q8LG58]";XTH16;UniProtKB Gene Name
AT3G23810;3455.1993552623517;0.3692365036618967;0.10583818122807805;3.488689047539501;4.853954488802454e-4;0.022271373255309014;SAHH2;Q9LK36;821964;"Adenosylhomocysteinase [Source:UniProtKB/TrEMBL;Acc:A0A178VEP9]";SAHH2;UniProtKB Gene Name
AT3G23820;4665.601541739739;0.26325112531285694;0.0604236871662507;4.3567537444139015;1.3200564119624507e-5;0.0015487295382334615;GAE6;Q9LIS3;821965;"UDP-glucuronate 4-epimerase 6 [Source:UniProtKB/Swiss-Prot;Acc:Q9LIS3]";GAE6;UniProtKB Gene Name
AT3G24190;977.6874615404299;0.21511195815374137;0.06181361520965553;3.480009338139149;5.013963061038145e-4;0.022677611931196485;;;822005;"AT3g24190/MUJ8_17 [Source:UniProtKB/TrEMBL;Acc:Q9LRN0]";;
AT3G26000;897.4125175132451;-0.20818006941986966;0.06344003438229678;-3.2815251669845122;0.0010324731025380958;0.03645869193371464;;Q9LU91;822197;"F-box protein SKIP14 [Source:UniProtKB/Swiss-Prot;Acc:Q9LU91]";SKIP14;UniProtKB Gene Name
AT3G26710;879.2959984449775;0.22968929854999928;0.0699095316788815;3.2855219171691945;0.0010179362266153683;0.03621054121381863;CCB1;Q9LSE4;822283;"Protein COFACTOR ASSEMBLY OF COMPLEX C SUBUNIT B CCB1, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9LSE4]";CCB1;UniProtKB Gene Name
AT3G28040;737.8348047655344;0.3327918686813325;0.07078985664830546;4.701123641691945;2.5873378411648353e-6;4.6105872152606207e-4;;Q9LRT1;822428;"Probably inactive leucine-rich repeat receptor-like protein kinase At3g28040 [Source:UniProtKB/Swiss-Prot;Acc:Q9LRT1]";;
AT3G28270;230.26627741097568;0.7019931708104169;0.14884938521902288;4.716130804151299;2.4037193317964645e-6;4.365755236375329e-4;;Q9LHD9;822453;"UPF0496 protein At3g28270 [Source:UniProtKB/Swiss-Prot;Acc:Q9LHD9]";;
AT3G28340;174.29036477341177;-0.51887610910413;0.14224334462140006;-3.6478058814293846;2.644893421076581e-4;0.015048009587564921;GATL10;Q9LHD2;822462;"Hexosyltransferase (Fragment) [Source:UniProtKB/TrEMBL;Acc:W8QNM3]";GATL10;UniProtKB Gene Name
AT3G29035;337.51342903135264;-0.3216645753786243;0.09465867890638198;-3.3981519612876974;6.784272445469465e-4;0.02750176010842751;ATNAC3;Q9LJW3;822547;"NAC domain-containing protein 59 [Source:UniProtKB/Swiss-Prot;Acc:Q9LJW3]";NAC59;UniProtKB Gene Name
AT3G29160;516.2804901512075;-0.27279896058387326;0.0793337055616268;-3.438626226427325;5.846738892647915e-4;0.02521424546124851;AKIN11;P92958;822566;"Non-specific serine/threonine protein kinase [Source:UniProtKB/TrEMBL;Acc:A0A178V9G9]";KIN11;UniProtKB Gene Name
AT3G29160;516.2804901512075;-0.27279896058387326;0.0793337055616268;-3.438626226427325;5.846738892647915e-4;0.02521424546124851;AKIN11;;822566;"Non-specific serine/threonine protein kinase [Source:UniProtKB/TrEMBL;Acc:A0A178V9G9]";KIN11;UniProtKB Gene Name
AT3G44260;54.656633396767845;-0.866548344868722;0.20628374133615363;-4.200759300058562;2.660212966709822e-5;0.002630825273726797;;Q9LXM2;823551;"Probable CCR4-associated factor 1 homolog 9 [Source:UniProtKB/Swiss-Prot;Acc:Q9LXM2]";CAF1-9;UniProtKB Gene Name
AT3G44300;362.22798869341966;-0.6497610736114655;0.18379916236022992;-3.5351688509765453;4.075146671341394e-4;0.019941825252582278;NIT2;P32962;823555;"NIT2 [Source:UniProtKB/TrEMBL;Acc:A0A384LD03]";NIT2;UniProtKB Gene Name
AT3G44450;313.4004337432592;0.519238264571474;0.11153409510082504;4.655421860930426;3.2331801158171583e-6;5.452816000684849e-4;;Q9M280;823570;"Protein BIC2 [Source:UniProtKB/Swiss-Prot;Acc:Q9M280]";BIC2;UniProtKB Gene Name
AT3G45730;905.4879432456812;-0.5207500181727195;0.15091163979451405;-3.4506948495277685;0.00055914538331158965;0.024505097785087276;;;823715;"Uncharacterized protein At3g45730 [Source:UniProtKB/TrEMBL;Acc:Q9M170]";;
AT3G46220;184.8333665525957;-0.3262043547982088;0.09970929376125136;-3.271554160029334;0.0010695809975491532;0.037482960042126076;;;823767;"E3 UFM1-protein ligase-like protein [Source:UniProtKB/TrEMBL;Acc:F4J7Z6]";;
AT3G46220;184.8333665525957;-0.3262043547982088;0.09970929376125136;-3.271554160029334;0.0010695809975491532;0.037482960042126076;;Q9LX73;823767;"E3 UFM1-protein ligase-like protein [Source:UniProtKB/TrEMBL;Acc:F4J7Z6]";;
AT3G46230;126.9712295542105;-1.0566963136720127;0.18932888276212326;-5.581273698211529;2.38763570028396e-8;1.0551723851008885e-5;ATHSP17.4;P19036;823768;"17.4 kDa class I heat shock protein [Source:UniProtKB/Swiss-Prot;Acc:P19036]";HSP17.4A;UniProtKB Gene Name
AT3G46600;708.7352401214067;-0.3638062938482195;0.07675214487758783;-4.740014685302345;2.13702729655678e-6;4.0904093951247487e-4;;;823813;"Scarecrow-like protein 30 [Source:UniProtKB/Swiss-Prot;Acc:Q9SNB8]";SCL30;UniProtKB Gene Name
AT3G46600;708.7352401214067;-0.3638062938482195;0.07675214487758783;-4.740014685302345;2.13702729655678e-6;4.0904093951247487e-4;;Q9SNB8;823813;"Scarecrow-like protein 30 [Source:UniProtKB/Swiss-Prot;Acc:Q9SNB8]";SCL30;UniProtKB Gene Name
AT3G46690;210.0734848998401;-0.46336554118628676;0.12159196187880984;-3.81082379152761;1.3850446939896128e-4;0.009618422509106541;;Q9STE3;823822;"Glycosyltransferase (Fragment) [Source:UniProtKB/TrEMBL;Acc:W8Q337]";UGT76E4;UniProtKB Gene Name
AT3G46940;278.9969813302943;0.3631313478608871;0.10872357581748349;3.3399503753489785;8.379336140534639e-4;0.03171889385943062;DUT1;Q9STG6;823847;"dUTP-PYROPHOSPHATASE-LIKE 1 [Source:UniProtKB/TrEMBL;Acc:A0A1I9LM85]";DUT1;TAIR Gene Name
AT3G46940;278.9969813302943;0.3631313478608871;0.10872357581748349;3.3399503753489785;8.379336140534639e-4;0.03171889385943062;DUT1;;823847;"dUTP-PYROPHOSPHATASE-LIKE 1 [Source:UniProtKB/TrEMBL;Acc:A0A1I9LM85]";DUT1;TAIR Gene Name
AT3G47890;383.78795696062224;0.22771901453733803;0.06968325857078758;3.2679156975130574;0.0010834263169559285;0.03782779981696956;;;823944;"Ubiquitin carboxyl-terminal hydrolase-related protein [Source:UniProtKB/TrEMBL;Acc:F4JCR1]";;
AT3G48360;4731.235364837919;-0.5151796385529259;0.09897081010183037;-5.205369522820529;1.936109456770705e-7;5.714245551397164e-5;BT2;;823994;"BTB/POZ and TAZ domain-containing protein 2 [Source:UniProtKB/Swiss-Prot;Acc:Q94BN0]";BT2;UniProtKB Gene Name
AT3G48360;4731.235364837919;-0.5151796385529259;0.09897081010183037;-5.205369522820529;1.936109456770705e-7;5.714245551397164e-5;BT2;Q94BN0;823994;"BTB/POZ and TAZ domain-containing protein 2 [Source:UniProtKB/Swiss-Prot;Acc:Q94BN0]";BT2;UniProtKB Gene Name
AT3G48450;42.73091557867704;-0.745806746930393;0.23340883366379975;-3.195280723627826;0.0013969489037813304;0.044422504787080055;;;824004;"At3g48450 [Source:UniProtKB/TrEMBL;Acc:Q8LCF4]";;
AT3G49220;305.7497706689858;0.349410208953568;0.08225499763645827;4.247890328777996;2.1579297995011186e-5;0.002249540131688761;;;824083;"Pectinesterase [Source:UniProtKB/TrEMBL;Acc:A0A1I9LRM8]";;
AT3G49220;305.7497706689858;0.349410208953568;0.08225499763645827;4.247890328777996;2.1579297995011186e-5;0.002249540131688761;;Q9M3B0;824083;"Pectinesterase [Source:UniProtKB/TrEMBL;Acc:A0A1I9LRM8]";;
AT3G49670;744.3355685519427;0.34703082811752495;0.0914298341445327;3.7955972617093123;1.4728843638177263e-4;0.01003168828883265;BAM2;Q9M2Z1;824129;"Leucine-rich repeat receptor-like serine/threonine-protein kinase BAM2 [Source:UniProtKB/Swiss-Prot;Acc:Q9M2Z1]";BAM2;UniProtKB Gene Name
AT3G49940;1051.9160628526865;-0.3316384693518047;0.0892943468112268;-3.713991772098482;2.0401542961498293e-4;0.012529480509054726;LBD38;Q9SN23;824156;"LOB domain-containing protein 38 [Source:UniProtKB/Swiss-Prot;Acc:Q9SN23]";LBD38;UniProtKB Gene Name
